Sector,Exposure_INR_Cr,Maturity_Years,Interest_Rate,LGD,Carbon_Intensity,Transition_Readiness,Base_PD,Current_RWA,Current_Capital,Stressed_PD,Stressed_RWA,Stressed_Capital,Net_Income,Optimized_Retention,Strategy
Power (Thermal),26.876476300744148,9.673166698183442,0.1091865432285124,0.45,968.7107100125093,0.2058674260480364,0.013134426921601983,51.94771757603598,5.4545103454837776,0.05557170598314294,64.70676768309161,6.7942106067246195,2.2624423039597517,1.0,Hold
Steel & Cement,107.77192676268814,4.392875505581575,0.1243123423685544,0.45,1668.1008583364764,0.3081911364282678,0.03819719890938801,173.1858217692279,18.18451128576893,0.22333249902416147,281.86263741463085,29.59557692853624,2.566342479590036,1.0,Hold
Infra & Roads,88.66867725294628,6.428917558895539,0.1320113127816239,0.45,130.7740990287502,0.499672439003723,0.005123787012924982,103.1126836655614,10.826831784883947,0.006531831973713406,111.69310821038468,11.72777636209039,11.4446424812551,1.0,Hold
Power (Thermal),300.7453591234822,1.7174356586855648,0.1175755564797456,0.45,946.7518650058116,0.2322553748623806,0.0318140139675302,363.6305140469764,38.181203974932515,0.12893670604586532,608.7781550200923,63.92170627710969,17.910600773861173,1.0,Hold
Steel & Cement,21.807430879368663,7.148028571507419,0.1201432109190168,0.45,1858.6568858009705,0.3080541931355068,0.026935023095724802,39.84848732508398,4.184091169133818,0.17242663301242867,60.97805198519599,6.402695458445579,0.9279329212105067,1.0,Hold
Steel & Cement,258.42543488927055,9.393100378353648,0.0875770083550741,0.45,1912.5679992643209,0.2726215668218897,0.03656218658899446,568.681679972803,59.711576397144306,0.25019047261133215,803.392586842358,84.35622161844759,-6.462885289919733,0.0,Exit
Power (Thermal),1684.411540969663,6.180987276976777,0.1367465898347808,0.45,801.0715735559781,0.491428964813407,0.11653069982360678,4143.316642453655,435.04824745763375,0.3159249303669439,4693.473534743467,492.81472114806405,-9.12888534960328,1.0,Hold
Steel & Cement,28.91010518808075,2.135037901378695,0.0879544446490689,0.45,1954.931327178015,0.7818863462917577,0.07743920607652897,49.46622692566978,5.193953827195327,0.2161226254921897,68.8348296652899,7.22765711485544,-0.2688852798627157,1.0,Hold
Power (Thermal),186.35387150007855,6.23549374726129,0.1264803762309079,0.45,842.4896951883244,0.34883644543361,0.053786404640252264,369.26443291024265,38.772765455575474,0.17771641555797668,505.6963764322772,53.0981195253891,8.666943848660614,1.0,Hold
Steel & Cement,67.06225631229478,7.897124917941872,0.0958889793066991,0.45,1786.9723328542225,0.4531373231949949,0.04681435267402942,141.82663850080922,14.891797042584969,0.23895728992529897,198.97364896750048,20.89223314158755,-0.7807254533075954,1.0,Hold
Power (Thermal),247.4143959997127,4.657748829166168,0.1360155886220751,0.45,843.4197288651242,0.2974219404990831,0.06940433928429546,479.41810813784184,50.33890135447339,0.2421369167376379,658.4984582789267,69.1423381192873,6.693543153732172,1.0,Hold
Pharma,151.86277741022198,8.91853973147321,0.1231975723621687,0.45,222.7251286042814,0.4350597656943353,0.010593969594747262,267.2233511405965,28.05845186976263,0.016192573421355428,289.03071216205984,30.34822477701628,17.60255338118205,1.0,Hold
Infra & Roads,68.73205670820745,6.83814658021628,0.1252288227787021,0.45,185.0225294400404,0.6476582225249927,0.02223570952493828,119.02068860039516,12.497172303041491,0.028323911297825157,123.98979475744525,13.018928449531751,7.731192243843653,1.0,Hold
Infra & Roads,266.51932148117544,9.093240264602825,0.093143550383593,0.45,142.2552981917064,0.2257514354743937,0.019901595818357827,529.298234390262,55.576314610977505,0.029107915503212265,557.6928353208974,58.55774770869423,21.333535998241498,1.0,Hold
IT Services,1293.64323733784,6.611547801226035,0.1065823985981096,0.45,19.28209205643933,0.9378448233490616,0.06995465834213299,2810.921643068401,295.14677252218206,0.07030678376965097,2814.875398683821,295.5619168618012,96.9512462525283,1.0,Hold
Infra & Roads,118.0272405482512,2.181591748043418,0.1170687916753571,0.45,221.41637070847116,0.2047175363202101,0.023034679604619523,136.23356585358061,14.304524414625964,0.04007048225353632,160.26854055471728,16.828196758245312,11.689072634240325,1.0,Hold
Power (Thermal),352.02758203344257,3.787225399946702,0.126198417092396,0.45,1015.0965678779442,0.5148662394764604,0.048050356141070734,574.990655289828,60.374018805431945,0.1474339640929471,825.6872038550925,86.69715640478472,21.069953775323523,1.0,Hold
Infra & Roads,31.439732226459032,2.8161545342721124,0.0862375625547433,0.45,206.5371672956065,0.4895475404005052,0.032954587345191806,42.683043811247835,4.481719600181022,0.0475467171833138,47.530732461186965,4.990726908424631,2.0386006491628854,1.0,Hold
Infra & Roads,47.1001576343562,9.17943847945176,0.1377419189872717,0.45,252.3356356887882,0.4497634679963933,0.08892022725751024,123.68970027204264,12.987418528564477,0.14077370186580287,137.23605865716846,14.409786159002687,3.503957500266188,1.0,Hold
IT Services,261.61855172706345,7.843600605587344,0.1334132402332734,0.45,21.15432205064044,0.8345928640877274,0.01863298466589814,472.9296652664208,49.65761485297418,0.018906817215713936,474.0512538816994,49.775381657578436,32.67751032905925,1.0,Hold
Steel & Cement,880.8957030925138,7.087585320190055,0.096220915429735,0.45,1445.2449735594962,0.0579082517050359,0.026471858999440427,1598.4173558656082,167.83382236588886,0.17785182340583003,2469.8421497606555,259.33342572486885,14.259582788267807,1.0,Hold
Power (Thermal),227.405784498844,3.708696876684595,0.1293656145819399,0.45,1006.607155730998,0.2216297222729697,0.1737285136366964,553.7256206523364,58.141190168495314,0.7454264857056279,298.3632449392462,31.32814071862085,-46.862943574465945,0.0,Exit
Steel & Cement,101.93449115429952,2.656402948451922,0.1110994353823894,0.45,1833.171805359735,0.421688252359219,0.08847467923313597,189.86865692029318,19.936208976630784,0.4824177544036694,227.68189697640312,23.906599182522328,-10.8038893302882,0.0,Exit
Steel & Cement,148.28701502960914,7.808059791900206,0.1077083888937211,0.45,1824.993438158337,0.2196132128037267,0.02436136929788645,278.8599492709528,29.280294673450044,0.17008238870583223,424.12511726263784,44.53313731257697,4.622301104066102,1.0,Hold
Infra & Roads,33.099253168270415,5.267421512911717,0.0988660463486843,0.45,283.8227480957331,0.4285958155613153,0.034682959809903234,55.51997791388309,5.829597680957725,0.0583071026706583,63.176957498199215,6.633580537310917,2.4039275990790534,1.0,Hold
Infra & Roads,306.5615011801551,3.032105969355662,0.1148581151978955,0.45,271.3504451349531,0.5476347883288551,0.010341667648811136,307.16187323937436,32.251996690134305,0.015673292755001036,348.9717472850015,36.642033464925156,33.048903547855915,1.0,Hold
Steel & Cement,427.8615554963392,6.549597803487476,0.1237933470622158,0.45,1875.0719392288947,0.7109204894191056,0.04898908311739768,844.4640588896707,88.66872618341542,0.1605170658626518,1153.7324429516507,121.14190650992332,22.060827366471685,1.0,Hold
Pharma,86.27083574569254,1.3630046692460678,0.1046559742977655,0.45,122.9355669549021,0.5503730638359497,0.10043397310259997,155.51160446918252,16.328718469264164,0.12375028216015042,168.63502080876967,17.706677184920814,4.224540248873298,1.0,Hold
Infra & Roads,84.43224873917332,3.9355322871542815,0.1177531515804975,0.45,248.82532945315825,0.4301419974140953,0.048947797368811004,140.15967251052965,14.716765613605613,0.07809814130031649,162.77387105389795,17.091256460659284,6.974862622515203,1.0,Hold
Power (Thermal),204.1906008600801,5.217012951320212,0.1219587752693182,0.45,1016.4052953305584,0.1992927448159747,0.031089451908237514,333.44413904658484,35.01163459989141,0.13735758200497328,502.0485874180582,52.71510167889611,12.281628361374112,1.0,Hold
Power (Thermal),87.87684246108765,2.3316250069846527,0.1226673090209171,0.45,970.548642756002,0.2843043633147548,0.10383249201692496,170.33774995841782,17.88546374563387,0.4067526982707446,208.76326627926284,21.920142959322597,-5.305248463995559,0.0,Exit
Power (Thermal),137.0904411564949,9.861890298317556,0.0831179658878708,0.45,1023.024975373295,0.2822665678784765,0.014570537761406068,272.98196162872,28.6631059710156,0.05950445527770489,337.9517014075273,35.48492864779037,7.723807200439834,1.0,Hold
Power (Thermal),1843.9515825124215,2.8818762813065284,0.131584868341104,0.45,904.077960201076,0.0269857639680763,0.04763312275331769,2803.8456029663457,294.4037883114663,0.22362127072717303,4550.895086143597,477.84398404507766,57.08006799390316,1.0,Hold
Power (Thermal),110.34029254047348,2.1731781703893898,0.1074951988859028,0.45,877.7860783371136,0.4669295554265388,0.05036919688409929,161.44200612329007,16.951410642945458,0.14935835019785762,240.17323831649279,25.21819002323174,4.444941867379551,1.0,Hold
Power (Thermal),96.5433198110941,2.831813864982068,0.0957449649017728,0.45,914.6141037179896,0.4104494073588953,0.07971984882472073,174.94388561260863,18.369107989323904,0.260260386379904,241.88080311403905,25.397484326974098,-2.063344005581465,0.0,Exit
Steel & Cement,68.23446801115333,7.921550198437518,0.0945058704487809,0.45,2044.341627903991,0.3069371857033028,0.062072538006805913,154.0747587909228,16.177849673046893,0.43145380217330015,183.19549823453926,19.235527314626623,-6.799451504204495,0.0,Exit
Power (Thermal),362.5021356769242,4.829550933446585,0.108980846770637,0.45,824.8643817760714,0.1705824396335125,0.04378678085052763,622.2011613790257,65.3311219447977,0.16960631846344312,921.1652338714451,96.72234955650174,11.838596001951135,1.0,Hold
Pharma,119.4061840270028,6.088743457772842,0.1332098923681375,0.45,175.84133525375435,0.2732007794734346,0.006852865688310633,147.69935972691522,15.508432771326097,0.010531248598484196,166.82998005702393,17.51714790598751,15.340211628643937,1.0,Hold
Power (Thermal),68.08468881398039,1.1890824128772466,0.1027008549009588,0.45,885.8178596055659,0.2706352846238594,0.07182150892255051,105.57047931842803,11.084900328434943,0.26671305335378176,160.748334234547,16.878575094627436,-1.1792281112369176,1.0,Hold
Infra & Roads,724.5601917627424,1.309881777159831,0.1249835448070126,0.45,277.8052218763541,0.4690209523591866,0.01081035867407492,577.6300801603358,60.65115841683525,0.017507773250579547,690.8709922330647,72.54145418447179,84.84965519785602,1.0,Hold
Steel & Cement,815.2734719943262,5.012429948443145,0.0858091238592331,0.45,1585.3619451865902,0.2733790885505874,0.12840666969766457,1950.15918774886,204.76671471363028,0.7496663864782146,1078.147739390465,113.20551263599882,-205.07450064618234,0.0,Exit
Pharma,72.20373104690714,8.349897188814612,0.1085634021290637,0.45,272.9216351713389,0.4733679270244061,0.008010564630904087,113.96765928951487,11.966604225399061,0.012846246133793711,126.76159801465796,13.309967791539085,7.421286583501075,1.0,Hold
Power (Thermal),15.802245629251328,8.967149908368087,0.1395011684235641,0.45,947.9078962616924,0.1709115307693873,0.1187949099291103,44.076923393049796,4.628076956270228,0.5109105265901233,39.24865814349569,4.121109105067047,-1.4286584070895518,0.0,Exit
Steel & Cement,497.211966837015,1.780359108360762,0.1262262681675402,0.45,1754.2869217747582,0.5880942445483918,0.12908293672904353,1010.3917941562793,106.09113838640933,0.5208398000447951,1036.1578660187254,108.79657593196616,-53.77429056219243,0.0,Exit
Pharma,65.26423668116009,5.845267918909205,0.0926317093064367,0.45,222.3848133197506,0.4280348507490363,0.22368375857723805,179.98878890164488,18.89882283467271,0.3431811528457709,178.0034983985447,18.690367331847195,-4.033317392372191,0.0,Exit
Pharma,383.2742226419751,9.219067176513434,0.1100864884218746,0.45,290.42949835607044,0.6368378430086761,0.11155525384837643,1064.819566011168,111.80605443117264,0.1609727379044313,1144.578931960825,120.18078785588662,14.429797829186686,1.0,Hold
IT Services,13.955524044615418,4.491754789580977,0.094017485818914,0.45,18.917906441808142,0.8612952653270866,0.04424287905444578,23.448240538800068,2.462065256574007,0.04473047156935998,23.516033115447335,2.46918347712197,1.031156556779208,1.0,Hold
Steel & Cement,433.1641718702457,8.466092482855316,0.1045736556357505,0.45,1844.7680345566475,0.207577212795492,0.05039199871388156,960.0232823450981,100.8024446462353,0.35978436579747575,1255.4666276135483,131.82399589942256,-24.8330026452322,0.0,Exit
Power (Thermal),34.69493409731084,2.203260889594926,0.1268050414240979,0.45,986.992561300439,0.2657527958916921,0.15471566381045862,76.43779950197377,8.025968947707245,0.6256276626479437,61.11690025935255,6.417274527232017,-5.368257180845414,0.0,Exit
Infra & Roads,356.7077941638474,9.418550407010189,0.1262734889174242,0.45,298.15789934961083,0.5126876651500093,0.0519224552312744,836.1898918434761,87.79993864356499,0.08360778527985925,932.5115846623232,97.91371638954394,31.622140795160988,1.0,Hold
Pharma,150.97702628074052,7.762809857781724,0.0936860226741431,0.45,248.3965974382495,0.716898003901654,0.04098647527857703,308.56124733344706,32.39893097001194,0.05309185553855207,325.69224851868194,34.1976860944616,10.53739439639039,1.0,Hold
Infra & Roads,47.24149778659724,9.472009535082115,0.1353333990892916,0.45,236.1986372034684,0.7127356105753199,0.024702736529165815,98.90649725055249,10.385182211308011,0.031742426554850135,102.28277282722398,10.739691146858517,5.71855057530497,1.0,Hold
Infra & Roads,91.0634416396038,7.089555101972558,0.1155540909658896,0.45,211.3465971900124,0.4877260042521235,0.014011074392180599,147.77830636437997,15.516722168259896,0.02038223128313115,158.26885547116112,16.618229824471918,9.687518960868411,1.0,Hold
Steel & Cement,338.18130207591145,4.270635387994843,0.1027954574577208,0.45,1746.8266828625403,0.5243744906055228,0.09772632352477634,716.767204539474,75.26055647664477,0.43874314935056796,823.9653178124153,86.51635837030359,-32.005126635376534,0.0,Exit
IT Services,168.5231861749802,9.4436305527225,0.1101161348468516,0.45,18.82710485190406,0.7999422000845049,0.01355672830616057,322.5561712832235,33.868397984738465,0.01377118678068838,323.4332143684243,33.96048750868455,17.512777970503624,1.0,Hold
Power (Thermal),299.2548575039965,3.480100986782606,0.1163042752062646,0.45,866.8074176066563,0.1636161279927611,0.17596220292485,723.5357181297198,75.97125040362059,0.7117550971408215,435.75265647218276,45.754028929579185,-61.04365727372258,0.0,Exit
Steel & Cement,1590.3807014341703,3.9895526985555927,0.1135934319107471,0.45,1824.7509285048557,0.1242449314859124,0.1012026260820385,3357.9301889774983,352.5826698426373,0.7804489946997875,1836.9309174525274,192.87774633251536,-377.88815691037985,0.0,Exit
Steel & Cement,22.712378084725,7.307275762015663,0.1091843021321707,0.45,2149.3574773203904,0.1355847013444585,0.13293648426171292,60.680642880452694,6.3714675024475325,0.999,0.13869033616207496,0.01456248529701787,-7.730514417045416,0.0,Exit
Infra & Roads,1033.446994013011,7.887846695728476,0.110295968245364,0.45,110.89424590075856,0.6671739061669036,0.06567572903141651,2362.5172059960414,248.06430662958434,0.07585649777935743,2452.459868868782,257.5082862312221,78.70788551203174,1.0,Hold
Power (Thermal),168.21234254647808,9.364631354642384,0.0905847146256731,0.45,918.151820112952,0.4515209478368624,0.01176330629496176,312.0142871187605,32.761500147469846,0.036643470407121376,369.70380407317066,38.818899427682915,12.46371924779219,1.0,Hold
Power (Thermal),50.47403986426055,2.8432216815058853,0.1287639742582808,0.45,853.922044175511,0.1564910309762754,0.06804868349231598,86.38771265375065,9.070709828643817,0.2739110437821962,126.88728590894426,13.323165020439147,0.2778093453873778,1.0,Hold
Infra & Roads,30.072876396595653,8.181982316973016,0.1125056191964609,0.45,268.8442943087925,0.7058982945986844,0.03839244357170892,62.25293451821905,6.536558124413,0.05114195115922603,65.83707432624426,6.912892804255647,2.6912740708661667,1.0,Hold
Steel & Cement,118.28009889197212,7.646914480572671,0.0878647917022821,0.45,1643.1358059399488,0.3481976841715358,0.08232979532380269,283.52881229780866,29.77052529126991,0.4526655850509194,308.2325986296238,32.364422856110494,-13.700942322498367,0.0,Exit
Infra & Roads,448.53204773044587,1.574151006282381,0.1259694260949667,0.45,288.77072875773445,0.4430938012605901,0.0047014427148745225,255.81848526342853,26.860940952659995,0.007876968620017055,326.9217087717213,34.326779421030736,54.91144184853435,1.0,Hold
